USB-500 Log File,,,,,ConversionTable:,,
Name: RadTel_2,,,,,Index,mA,%
Model: USB-504,,,,,1,0.00000,0.00000
Serial Number: 7104,,,,,2,20.00000,100.00000
Index, Date/Time, Current(%)
174, 10/24/2015 7:49:49 PM,  79.26
175, 10/24/2015 7:49:59 PM,  -14.85
176, 10/24/2015 7:50:09 PM,  -47.59
177, 10/24/2015 7:50:19 PM,  50.14
178, 10/24/2015 7:50:29 PM,  122.10
179, 10/24/2015 7:50:39 PM,  -106.00
180, 10/24/2015 7:50:49 PM,  -35.29
181, 10/24/2015 7:50:59 PM,  75.03
182, 10/24/2015 7:51:09 PM,  93.44
183, 10/24/2015 7:51:19 PM,  35.38
184, 10/24/2015 7:51:29 PM,  182.51
185, 10/24/2015 7:51:39 PM,  99.03
186, 10/24/2015 7:51:49 PM,  12.69
187, 10/24/2015 7:51:59 PM,  15.56
188, 10/24/2015 7:52:09 PM,  58.77
189, 10/24/2015 7:52:19 PM,  -41.82
190, 10/24/2015 7:52:29 PM,  90.89
191, 10/24/2015 7:52:39 PM,  35.82
192, 10/24/2015 7:52:49 PM,  58.05
193, 10/24/2015 7:52:59 PM,  -30.21
194, 10/24/2015 7:53:09 PM,  57.71
195, 10/24/2015 7:53:19 PM,  35.85
196, 10/24/2015 7:53:29 PM,  152.23
197, 10/24/2015 7:53:39 PM,  168.86
198, 10/24/2015 7:53:49 PM,  30.41
199, 10/24/2015 7:53:59 PM,  26.21
200, 10/24/2015 7:54:09 PM,  92.85
201, 10/24/2015 7:54:19 PM,  102.08
202, 10/24/2015 7:54:29 PM,  -28.36
203, 10/24/2015 7:54:39 PM,  157.74
204, 10/24/2015 7:54:49 PM,  82.52
205, 10/24/2015 7:54:59 PM,  158.89
206, 10/24/2015 7:55:09 PM,  124.10
207, 10/24/2015 7:55:19 PM,  61.93
208, 10/24/2015 7:55:29 PM,  80.34
209, 10/24/2015 7:55:39 PM,  115.34
210, 10/24/2015 7:55:49 PM,  166.90
211, 10/24/2015 7:55:59 PM,  126.71
212, 10/24/2015 7:56:09 PM,  47.78
213, 10/24/2015 7:56:19 PM,  139.68
214, 10/24/2015 7:56:29 PM,  151.15
215, 10/24/2015 7:56:39 PM,  4.08
216, 10/24/2015 7:56:49 PM,  148.66
217, 10/24/2015 7:56:59 PM,  103.73
218, 10/24/2015 7:57:09 PM,  -28.34
219, 10/24/2015 7:57:19 PM,  -98.24
220, 10/24/2015 7:57:29 PM,  1.82
221, 10/24/2015 7:57:39 PM,  55.73
222, 10/24/2015 7:57:49 PM,  28.58
223, 10/24/2015 7:57:59 PM,  7.34
224, 10/24/2015 7:58:09 PM,  15.57
225, 10/24/2015 7:58:19 PM,  16.91
226, 10/24/2015 7:58:29 PM,  20.22
227, 10/24/2015 7:58:39 PM,  -2.63
228, 10/24/2015 7:58:49 PM,  -55.92
229, 10/24/2015 7:58:59 PM,  0.13
230, 10/24/2015 7:59:09 PM,  120.93
231, 10/24/2015 7:59:19 PM,  79.86
232, 10/24/2015 7:59:29 PM,  111.21
233, 10/24/2015 7:59:39 PM,  44.02
234, 10/24/2015 7:59:49 PM,  -118.21
235, 10/24/2015 7:59:59 PM,  61.96
236, 10/24/2015 8:00:09 PM,  -31.14
237, 10/24/2015 8:00:19 PM,  0.86
238, 10/24/2015 8:00:29 PM,  7.05
239, 10/24/2015 8:00:39 PM,  59.65
240, 10/24/2015 8:00:49 PM,  61.82
241, 10/24/2015 8:00:59 PM,  -24.41
242, 10/24/2015 8:01:09 PM,  -206.44
243, 10/24/2015 8:01:19 PM,  -62.11
244, 10/24/2015 8:01:29 PM,  4.25
245, 10/24/2015 8:01:39 PM,  -122.35
246, 10/24/2015 8:01:49 PM,  -41.24
247, 10/24/2015 8:01:59 PM,  -81.03
248, 10/24/2015 8:02:09 PM,  -61.00
249, 10/24/2015 8:02:19 PM,  -56.61
250, 10/24/2015 8:02:29 PM,  -87.17
251, 10/24/2015 8:02:39 PM,  8.58
252, 10/24/2015 8:02:49 PM,  47.51
253, 10/24/2015 8:02:59 PM,  -37.97
254, 10/24/2015 8:03:09 PM,  -88.17
255, 10/24/2015 8:03:19 PM,  -15.40
256, 10/24/2015 8:03:29 PM,  -45.36
257, 10/24/2015 8:03:39 PM,  3.38
258, 10/24/2015 8:03:49 PM,  9.14
259, 10/24/2015 8:03:59 PM,  62.81
260, 10/24/2015 8:04:09 PM,  72.55
261, 10/24/2015 8:04:19 PM,  69.90
262, 10/24/2015 8:04:29 PM,  133.42
263, 10/24/2015 8:04:39 PM,  -107.21
264, 10/24/2015 8:04:49 PM,  -47.22
265, 10/24/2015 8:04:59 PM,  71.56
266, 10/24/2015 8:05:09 PM,  -11.19
267, 10/24/2015 8:05:19 PM,  -54.22
268, 10/24/2015 8:05:29 PM,  -35.29
269, 10/24/2015 8:05:39 PM,  -0.09
270, 10/24/2015 8:05:49 PM,  104.25
271, 10/24/2015 8:05:59 PM,  -34.69
272, 10/24/2015 8:06:09 PM,  -47.11
273, 10/24/2015 8:06:19 PM,  -17.26
274, 10/24/2015 8:06:29 PM,  -96.14
275, 10/24/2015 8:06:39 PM,  -197.72
276, 10/24/2015 8:06:49 PM,  -32.97
277, 10/24/2015 8:06:59 PM,  6.88
278, 10/24/2015 8:07:09 PM,  -2.02
279, 10/24/2015 8:07:19 PM,  39.78
280, 10/24/2015 8:07:29 PM,  50.75
281, 10/24/2015 8:07:39 PM,  -36.91
282, 10/24/2015 8:07:49 PM,  73.48
283, 10/24/2015 8:07:59 PM,  52.81
284, 10/24/2015 8:08:09 PM,  -48.18
285, 10/24/2015 8:08:19 PM,  -51.31
286, 10/24/2015 8:08:29 PM,  62.03
287, 10/24/2015 8:08:39 PM,  -105.56
288, 10/24/2015 8:08:49 PM,  -65.72
289, 10/24/2015 8:08:59 PM,  -72.63
290, 10/24/2015 8:09:09 PM,  -152.63
291, 10/24/2015 8:09:19 PM,  -30.26
292, 10/24/2015 8:09:29 PM,  -35.48
293, 10/24/2015 8:09:39 PM,  -33.06
294, 10/24/2015 8:09:49 PM,  78.77
295, 10/24/2015 8:09:59 PM,  45.70
296, 10/24/2015 8:10:09 PM,  78.05
297, 10/24/2015 8:10:19 PM,  98.60
298, 10/24/2015 8:10:29 PM,  84.29
299, 10/24/2015 8:10:39 PM,  22.49
300, 10/24/2015 8:10:49 PM,  101.07
301, 10/24/2015 8:10:59 PM,  147.42
302, 10/24/2015 8:11:09 PM,  95.84
303, 10/24/2015 8:11:19 PM,  165.11
304, 10/24/2015 8:11:29 PM,  90.14
305, 10/24/2015 8:11:39 PM,  -39.70
306, 10/24/2015 8:11:49 PM,  -4.73
307, 10/24/2015 8:11:59 PM,  83.82
308, 10/24/2015 8:12:09 PM,  105.45
309, 10/24/2015 8:12:19 PM,  58.31
310, 10/24/2015 8:12:29 PM,  67.93
311, 10/24/2015 8:12:39 PM,  82.99
312, 10/24/2015 8:12:49 PM,  115.46
313, 10/24/2015 8:12:59 PM,  123.13
314, 10/24/2015 8:13:09 PM,  73.32
315, 10/24/2015 8:13:19 PM,  -15.62
316, 10/24/2015 8:13:29 PM,  96.61
317, 10/24/2015 8:13:39 PM,  170.46
318, 10/24/2015 8:13:49 PM,  161.70
319, 10/24/2015 8:13:59 PM,  34.27
320, 10/24/2015 8:14:09 PM,  83.01
321, 10/24/2015 8:14:19 PM,  138.52
322, 10/24/2015 8:14:29 PM,  175.36
323, 10/24/2015 8:14:39 PM,  109.44
324, 10/24/2015 8:14:49 PM,  51.03
325, 10/24/2015 8:14:59 PM,  42.15
326, 10/24/2015 8:15:09 PM,  80.66
327, 10/24/2015 8:15:19 PM,  155.73
328, 10/24/2015 8:15:29 PM,  64.36
329, 10/24/2015 8:15:39 PM,  156.97
330, 10/24/2015 8:15:49 PM,  129.87
331, 10/24/2015 8:15:59 PM,  196.23
332, 10/24/2015 8:16:09 PM,  143.43
333, 10/24/2015 8:16:19 PM,  180.89
334, 10/24/2015 8:16:29 PM,  159.20
335, 10/24/2015 8:16:39 PM,  70.21
336, 10/24/2015 8:16:49 PM,  156.69
337, 10/24/2015 8:16:59 PM,  126.08
338, 10/24/2015 8:17:09 PM,  147.17
339, 10/24/2015 8:17:19 PM,  133.19
340, 10/24/2015 8:17:29 PM,  194.63
341, 10/24/2015 8:17:39 PM,  201.40
342, 10/24/2015 8:17:49 PM,  95.99
343, 10/24/2015 8:17:59 PM,  212.81
344, 10/24/2015 8:18:09 PM,  129.33
345, 10/24/2015 8:18:19 PM,  123.81
346, 10/24/2015 8:18:29 PM,  181.63
347, 10/24/2015 8:18:39 PM,  171.74
348, 10/24/2015 8:18:49 PM,  144.11
349, 10/24/2015 8:18:59 PM,  69.32
350, 10/24/2015 8:19:09 PM,  64.18
351, 10/24/2015 8:19:19 PM,  -39.13
352, 10/24/2015 8:19:29 PM,  176.86
353, 10/24/2015 8:19:39 PM,  85.48
354, 10/24/2015 8:19:49 PM,  0.80
355, 10/24/2015 8:19:59 PM,  75.87
356, 10/24/2015 8:20:09 PM,  79.45
357, 10/24/2015 8:20:19 PM,  162.52
358, 10/24/2015 8:20:29 PM,  3.64
359, 10/24/2015 8:20:39 PM,  110.47
360, 10/24/2015 8:20:49 PM,  68.35
361, 10/24/2015 8:20:59 PM,  130.82
362, 10/24/2015 8:21:09 PM,  143.70
363, 10/24/2015 8:21:19 PM,  211.28
364, 10/24/2015 8:21:29 PM,  202.89
365, 10/24/2015 8:21:39 PM,  175.60
366, 10/24/2015 8:21:49 PM,  60.79
367, 10/24/2015 8:21:59 PM,  135.21
368, 10/24/2015 8:22:09 PM,  263.48
369, 10/24/2015 8:22:19 PM,  65.11
370, 10/24/2015 8:22:29 PM,  185.65
371, 10/24/2015 8:22:39 PM,  51.41
372, 10/24/2015 8:22:49 PM,  84.46
373, 10/24/2015 8:22:59 PM,  133.56
374, 10/24/2015 8:23:09 PM,  7.13
375, 10/24/2015 8:23:19 PM,  176.52
376, 10/24/2015 8:23:29 PM,  200.01
377, 10/24/2015 8:23:39 PM,  194.28
378, 10/24/2015 8:23:49 PM,  63.65
379, 10/24/2015 8:23:59 PM,  63.22
380, 10/24/2015 8:24:09 PM,  77.82
381, 10/24/2015 8:24:19 PM,  19.55
382, 10/24/2015 8:24:29 PM,  94.58
383, 10/24/2015 8:24:39 PM,  180.06
384, 10/24/2015 8:24:49 PM,  238.51
385, 10/24/2015 8:24:59 PM,  96.41
386, 10/24/2015 8:25:09 PM,  62.91
387, 10/24/2015 8:25:19 PM,  207.17
388, 10/24/2015 8:25:29 PM,  165.52
389, 10/24/2015 8:25:39 PM,  132.38
390, 10/24/2015 8:25:49 PM,  -40.44
391, 10/24/2015 8:25:59 PM,  69.62
392, 10/24/2015 8:26:09 PM,  170.79
393, 10/24/2015 8:26:19 PM,  182.85
394, 10/24/2015 8:26:29 PM,  249.99
395, 10/24/2015 8:26:39 PM,  110.42
396, 10/24/2015 8:26:49 PM,  69.61
397, 10/24/2015 8:26:59 PM,  131.84
398, 10/24/2015 8:27:09 PM,  119.16
399, 10/24/2015 8:27:19 PM,  120.49
400, 10/24/2015 8:27:29 PM,  125.76
401, 10/24/2015 8:27:39 PM,  191.63
402, 10/24/2015 8:27:49 PM,  18.51
403, 10/24/2015 8:27:59 PM,  78.20
404, 10/24/2015 8:28:09 PM,  104.38
405, 10/24/2015 8:28:19 PM,  76.71
406, 10/24/2015 8:28:29 PM,  85.97
407, 10/24/2015 8:28:39 PM,  189.03
408, 10/24/2015 8:28:49 PM,  113.58
409, 10/24/2015 8:28:59 PM,  74.07
410, 10/24/2015 8:29:09 PM,  203.44
411, 10/24/2015 8:29:19 PM,  191.38
412, 10/24/2015 8:29:29 PM,  221.03
413, 10/24/2015 8:29:39 PM,  127.19
414, 10/24/2015 8:29:49 PM,  187.21
415, 10/24/2015 8:29:59 PM,  44.50
416, 10/24/2015 8:30:09 PM,  84.83
417, 10/24/2015 8:30:19 PM,  115.93
418, 10/24/2015 8:30:29 PM,  163.86
419, 10/24/2015 8:30:39 PM,  110.27
420, 10/24/2015 8:30:49 PM,  182.09
421, 10/24/2015 8:30:59 PM,  213.85
422, 10/24/2015 8:31:09 PM,  206.00
423, 10/24/2015 8:31:19 PM,  260.94
424, 10/24/2015 8:31:29 PM,  84.27
425, 10/24/2015 8:31:39 PM,  96.04
426, 10/24/2015 8:31:49 PM,  150.89
427, 10/24/2015 8:31:59 PM,  177.11
428, 10/24/2015 8:32:09 PM,  52.72
429, 10/24/2015 8:32:19 PM,  73.75
430, 10/24/2015 8:32:29 PM,  97.45
431, 10/24/2015 8:32:39 PM,  5.18
432, 10/24/2015 8:32:49 PM,  -17.54
433, 10/24/2015 8:32:59 PM,  60.57
434, 10/24/2015 8:33:09 PM,  112.63
435, 10/24/2015 8:33:19 PM,  116.08
436, 10/24/2015 8:33:29 PM,  93.12
437, 10/24/2015 8:33:39 PM,  100.16
438, 10/24/2015 8:33:49 PM,  166.84
439, 10/24/2015 8:33:59 PM,  81.51
440, 10/24/2015 8:34:09 PM,  35.18
441, 10/24/2015 8:34:19 PM,  89.83
442, 10/24/2015 8:34:29 PM,  135.97
443, 10/24/2015 8:34:39 PM,  89.86
444, 10/24/2015 8:34:49 PM,  129.42
445, 10/24/2015 8:34:59 PM,  96.99
446, 10/24/2015 8:35:09 PM,  28.84
447, 10/24/2015 8:35:19 PM,  91.85
448, 10/24/2015 8:35:29 PM,  -26.38
449, 10/24/2015 8:35:39 PM,  -89.11
450, 10/24/2015 8:35:49 PM,  43.03
451, 10/24/2015 8:35:59 PM,  77.66
452, 10/24/2015 8:36:09 PM,  -47.96
453, 10/24/2015 8:36:19 PM,  99.03
454, 10/24/2015 8:36:29 PM,  18.36
455, 10/24/2015 8:36:39 PM,  87.47
456, 10/24/2015 8:36:49 PM,  -24.36
457, 10/24/2015 8:36:59 PM,  108.74
458, 10/24/2015 8:37:09 PM,  56.60
459, 10/24/2015 8:37:19 PM,  87.57
460, 10/24/2015 8:37:29 PM,  82.42
461, 10/24/2015 8:37:39 PM,  57.38
462, 10/24/2015 8:37:49 PM,  84.06
463, 10/24/2015 8:37:59 PM,  93.05
464, 10/24/2015 8:38:09 PM,  26.33
465, 10/24/2015 8:38:19 PM,  12.07
466, 10/24/2015 8:38:29 PM,  -99.01
467, 10/24/2015 8:38:39 PM,  -132.69
468, 10/24/2015 8:38:49 PM,  -46.33
469, 10/24/2015 8:38:59 PM,  -31.56
470, 10/24/2015 8:39:09 PM,  -18.35
471, 10/24/2015 8:39:19 PM,  -33.64
472, 10/24/2015 8:39:29 PM,  -13.02
473, 10/24/2015 8:39:39 PM,  -28.49
474, 10/24/2015 8:39:49 PM,  -82.63
475, 10/24/2015 8:39:59 PM,  -20.34
476, 10/24/2015 8:40:09 PM,  -15.68
477, 10/24/2015 8:40:19 PM,  -71.97
478, 10/24/2015 8:40:29 PM,  -22.90
479, 10/24/2015 8:40:39 PM,  82.27
480, 10/24/2015 8:40:49 PM,  74.08
481, 10/24/2015 8:40:59 PM,  -40.92
482, 10/24/2015 8:41:09 PM,  -115.35
483, 10/24/2015 8:41:19 PM,  -139.60
484, 10/24/2015 8:41:29 PM,  -26.68
485, 10/24/2015 8:41:39 PM,  -81.60
486, 10/24/2015 8:41:49 PM,  -86.37
487, 10/24/2015 8:41:59 PM,  -67.58
488, 10/24/2015 8:42:09 PM,  -129.47
489, 10/24/2015 8:42:19 PM,  13.97
490, 10/24/2015 8:42:29 PM,  57.00
491, 10/24/2015 8:42:39 PM,  -155.57
492, 10/24/2015 8:42:49 PM,  -73.71
493, 10/24/2015 8:42:59 PM,  -33.19
494, 10/24/2015 8:43:09 PM,  19.48
495, 10/24/2015 8:43:19 PM,  27.48
496, 10/24/2015 8:43:29 PM,  39.39
497, 10/24/2015 8:43:39 PM,  28.41
498, 10/24/2015 8:43:49 PM,  34.66
499, 10/24/2015 8:43:59 PM,  92.14
500, 10/24/2015 8:44:09 PM,  23.30
501, 10/24/2015 8:44:19 PM,  35.47
502, 10/24/2015 8:44:29 PM,  107.11
503, 10/24/2015 8:44:39 PM,  83.70
504, 10/24/2015 8:44:49 PM,  -41.81
505, 10/24/2015 8:44:59 PM,  57.93
506, 10/24/2015 8:45:09 PM,  -1.10
507, 10/24/2015 8:45:19 PM,  -59.43
508, 10/24/2015 8:45:29 PM,  -153.27
509, 10/24/2015 8:45:39 PM,  -101.72
510, 10/24/2015 8:45:49 PM,  -53.49
511, 10/24/2015 8:45:59 PM,  -98.25
512, 10/24/2015 8:46:09 PM,  13.46
513, 10/24/2015 8:46:19 PM,  16.13
514, 10/24/2015 8:46:29 PM,  6.76
515, 10/24/2015 8:46:39 PM,  -115.18
516, 10/24/2015 8:46:49 PM,  -1.76
517, 10/24/2015 8:46:59 PM,  14.29
518, 10/24/2015 8:47:09 PM,  27.43
519, 10/24/2015 8:47:19 PM,  -188.55
520, 10/24/2015 8:47:29 PM,  -132.55
521, 10/24/2015 8:47:39 PM,  -134.46
522, 10/24/2015 8:47:49 PM,  -155.65
523, 10/24/2015 8:47:59 PM,  -144.12
524, 10/24/2015 8:48:09 PM,  -177.65
525, 10/24/2015 8:48:19 PM,  -164.93
526, 10/24/2015 8:48:29 PM,  12.86
527, 10/24/2015 8:48:39 PM,  17.52
528, 10/24/2015 8:48:49 PM,  -199.49
529, 10/24/2015 8:48:59 PM,  -153.62
530, 10/24/2015 8:49:09 PM,  -244.32
531, 10/24/2015 8:49:19 PM,  -183.26
532, 10/24/2015 8:49:29 PM,  -206.21
533, 10/24/2015 8:49:39 PM,  -4.38
534, 10/24/2015 8:49:49 PM,  13.67
535, 10/24/2015 8:49:59 PM,  -193.40
536, 10/24/2015 8:50:09 PM,  -224.61
537, 10/24/2015 8:50:19 PM,  -174.27
538, 10/24/2015 8:50:29 PM,  -66.41
539, 10/24/2015 8:50:39 PM,  -135.78
540, 10/24/2015 8:50:49 PM,  -88.41
541, 10/24/2015 8:50:59 PM,  -154.31
542, 10/24/2015 8:51:09 PM,  -117.82
543, 10/24/2015 8:51:19 PM,  -53.83
544, 10/24/2015 8:51:29 PM,  -157.43
545, 10/24/2015 8:51:39 PM,  -102.83
546, 10/24/2015 8:51:49 PM,  -75.81
547, 10/24/2015 8:51:59 PM,  -114.96
548, 10/24/2015 8:52:09 PM,  -195.21
549, 10/24/2015 8:52:19 PM,  -201.61
550, 10/24/2015 8:52:29 PM,  -271.95
551, 10/24/2015 8:52:39 PM,  -110.64
552, 10/24/2015 8:52:49 PM,  -192.28
553, 10/24/2015 8:52:59 PM,  -150.61
554, 10/24/2015 8:53:09 PM,  -186.97
555, 10/24/2015 8:53:19 PM,  -115.72
556, 10/24/2015 8:53:29 PM,  -168.06
557, 10/24/2015 8:53:39 PM,  -168.79
558, 10/24/2015 8:53:49 PM,  -198.70
559, 10/24/2015 8:53:59 PM,  -52.53
560, 10/24/2015 8:54:09 PM,  -129.41
561, 10/24/2015 8:54:19 PM,  -142.05
562, 10/24/2015 8:54:29 PM,  -141.61
563, 10/24/2015 8:54:39 PM,  -47.66
564, 10/24/2015 8:54:49 PM,  -74.05
565, 10/24/2015 8:54:59 PM,  -54.12
566, 10/24/2015 8:55:09 PM,  36.81
