USB-500 Log File,,,,,ConversionTable:,,
Name: RadTel_2,,,,,Index,mA,%
Model: USB-504,,,,,1,0.00000,0.00000
Serial Number: 7104,,,,,2,20.00000,100.00000
Index, Date/Time, Current(%)
338, 9/15/2015 10:07:33 PM,  -211.09
339, 9/15/2015 10:07:43 PM,  -220.62
340, 9/15/2015 10:07:53 PM,  -198.04
341, 9/15/2015 10:08:03 PM,  -176.54
342, 9/15/2015 10:08:13 PM,  -208.62
343, 9/15/2015 10:08:23 PM,  -170.94
344, 9/15/2015 10:08:33 PM,  -268.61
345, 9/15/2015 10:08:43 PM,  -264.94
346, 9/15/2015 10:08:53 PM,  -269.02
347, 9/15/2015 10:09:03 PM,  -254.26
348, 9/15/2015 10:09:13 PM,  -231.79
349, 9/15/2015 10:09:23 PM,  -265.43
350, 9/15/2015 10:09:33 PM,  -135.40
351, 9/15/2015 10:09:43 PM,  -145.39
352, 9/15/2015 10:09:53 PM,  -203.49
353, 9/15/2015 10:10:03 PM,  -156.78
354, 9/15/2015 10:10:13 PM,  -192.52
355, 9/15/2015 10:10:23 PM,  -145.70
356, 9/15/2015 10:10:33 PM,  -162.31
357, 9/15/2015 10:10:43 PM,  -157.41
358, 9/15/2015 10:10:53 PM,  -151.43
359, 9/15/2015 10:11:03 PM,  -247.01
360, 9/15/2015 10:11:13 PM,  -233.01
361, 9/15/2015 10:11:23 PM,  -251.95
362, 9/15/2015 10:11:33 PM,  -200.79
363, 9/15/2015 10:11:43 PM,  -196.36
364, 9/15/2015 10:11:53 PM,  -148.26
365, 9/15/2015 10:12:03 PM,  -175.21
366, 9/15/2015 10:12:13 PM,  -192.78
367, 9/15/2015 10:12:23 PM,  -142.13
368, 9/15/2015 10:12:33 PM,  -235.91
369, 9/15/2015 10:12:43 PM,  -138.72
370, 9/15/2015 10:12:53 PM,  -113.86
371, 9/15/2015 10:13:03 PM,  -85.40
372, 9/15/2015 10:13:13 PM,  -174.89
373, 9/15/2015 10:13:23 PM,  -281.97
374, 9/15/2015 10:13:33 PM,  -208.72
375, 9/15/2015 10:13:43 PM,  -228.00
376, 9/15/2015 10:13:53 PM,  -290.57
377, 9/15/2015 10:14:03 PM,  -207.03
378, 9/15/2015 10:14:13 PM,  -194.89
379, 9/15/2015 10:14:23 PM,  -241.59
380, 9/15/2015 10:14:33 PM,  -242.80
381, 9/15/2015 10:14:43 PM,  -115.34
382, 9/15/2015 10:14:53 PM,  -74.85
383, 9/15/2015 10:15:03 PM,  -130.37
384, 9/15/2015 10:15:13 PM,  -193.99
385, 9/15/2015 10:15:23 PM,  -98.49
386, 9/15/2015 10:15:33 PM,  -217.38
387, 9/15/2015 10:15:43 PM,  -214.64
388, 9/15/2015 10:15:53 PM,  -244.26
389, 9/15/2015 10:16:03 PM,  -199.07
390, 9/15/2015 10:16:13 PM,  -173.98
391, 9/15/2015 10:16:23 PM,  -124.31
392, 9/15/2015 10:16:33 PM,  -82.80
393, 9/15/2015 10:16:43 PM,  -207.29
394, 9/15/2015 10:16:53 PM,  -248.00
395, 9/15/2015 10:17:03 PM,  -251.51
396, 9/15/2015 10:17:13 PM,  -208.46
397, 9/15/2015 10:17:23 PM,  -186.45
398, 9/15/2015 10:17:33 PM,  -165.54
399, 9/15/2015 10:17:43 PM,  -150.31
400, 9/15/2015 10:17:53 PM,  -243.27
401, 9/15/2015 10:18:03 PM,  -208.42
402, 9/15/2015 10:18:13 PM,  -182.21
403, 9/15/2015 10:18:23 PM,  -232.36
404, 9/15/2015 10:18:33 PM,  -97.31
405, 9/15/2015 10:18:43 PM,  -165.63
406, 9/15/2015 10:18:53 PM,  -209.67
407, 9/15/2015 10:19:03 PM,  -224.76
408, 9/15/2015 10:19:13 PM,  -276.02
409, 9/15/2015 10:19:23 PM,  -148.50
410, 9/15/2015 10:19:33 PM,  -192.87
411, 9/15/2015 10:19:43 PM,  -223.09
412, 9/15/2015 10:19:53 PM,  -120.13
413, 9/15/2015 10:20:03 PM,  -79.24
414, 9/15/2015 10:20:13 PM,  -185.87
415, 9/15/2015 10:20:23 PM,  -236.14
416, 9/15/2015 10:20:33 PM,  -212.10
417, 9/15/2015 10:20:43 PM,  -169.95
418, 9/15/2015 10:20:53 PM,  -150.10
419, 9/15/2015 10:21:03 PM,  -231.37
420, 9/15/2015 10:21:13 PM,  -226.59
421, 9/15/2015 10:21:23 PM,  -92.50
422, 9/15/2015 10:21:33 PM,  -184.30
423, 9/15/2015 10:21:43 PM,  -145.54
424, 9/15/2015 10:21:53 PM,  -80.02
425, 9/15/2015 10:22:03 PM,  -117.02
426, 9/15/2015 10:22:13 PM,  -182.51
427, 9/15/2015 10:22:23 PM,  -157.30
428, 9/15/2015 10:22:33 PM,  -214.38
429, 9/15/2015 10:22:43 PM,  -248.89
430, 9/15/2015 10:22:53 PM,  -213.82
431, 9/15/2015 10:23:03 PM,  -264.32
432, 9/15/2015 10:23:13 PM,  -161.41
433, 9/15/2015 10:23:23 PM,  -224.21
434, 9/15/2015 10:23:33 PM,  -83.01
435, 9/15/2015 10:23:43 PM,  -170.17
436, 9/15/2015 10:23:53 PM,  -216.29
437, 9/15/2015 10:24:03 PM,  -146.14
438, 9/15/2015 10:24:13 PM,  -188.78
439, 9/15/2015 10:24:23 PM,  -221.25
440, 9/15/2015 10:24:33 PM,  -252.74
441, 9/15/2015 10:24:43 PM,  -191.33
442, 9/15/2015 10:24:53 PM,  -162.91
443, 9/15/2015 10:25:03 PM,  -302.59
444, 9/15/2015 10:25:13 PM,  -202.13
445, 9/15/2015 10:25:23 PM,  -183.29
446, 9/15/2015 10:25:33 PM,  -229.60
447, 9/15/2015 10:25:43 PM,  -193.22
448, 9/15/2015 10:25:53 PM,  -23.66
449, 9/15/2015 10:26:03 PM,  -51.95
450, 9/15/2015 10:26:13 PM,  -102.20
451, 9/15/2015 10:26:23 PM,  -319.85
452, 9/15/2015 10:26:33 PM,  -218.17
453, 9/15/2015 10:26:43 PM,  -221.38
454, 9/15/2015 10:26:53 PM,  -84.53
455, 9/15/2015 10:27:03 PM,  -219.06
456, 9/15/2015 10:27:13 PM,  -107.06
457, 9/15/2015 10:27:23 PM,  -132.51
458, 9/15/2015 10:27:33 PM,  -75.71
459, 9/15/2015 10:27:43 PM,  -169.34
460, 9/15/2015 10:27:53 PM,  -188.48
461, 9/15/2015 10:28:03 PM,  -133.32
462, 9/15/2015 10:28:13 PM,  -211.88
463, 9/15/2015 10:28:23 PM,  -209.32
464, 9/15/2015 10:28:33 PM,  -181.74
465, 9/15/2015 10:28:43 PM,  -209.60
466, 9/15/2015 10:28:53 PM,  -148.66
467, 9/15/2015 10:29:03 PM,  -351.67
468, 9/15/2015 10:29:13 PM,  -273.57
469, 9/15/2015 10:29:23 PM,  -301.00
470, 9/15/2015 10:29:33 PM,  -229.12
471, 9/15/2015 10:29:43 PM,  -188.88
472, 9/15/2015 10:29:53 PM,  -106.17
473, 9/15/2015 10:30:03 PM,  -185.35
474, 9/15/2015 10:30:13 PM,  -149.63
475, 9/15/2015 10:30:23 PM,  -191.11
476, 9/15/2015 10:30:33 PM,  -123.48
477, 9/15/2015 10:30:43 PM,  -213.32
478, 9/15/2015 10:30:53 PM,  -364.42
479, 9/15/2015 10:31:03 PM,  -219.85
480, 9/15/2015 10:31:13 PM,  -227.06
481, 9/15/2015 10:31:23 PM,  -193.42
482, 9/15/2015 10:31:33 PM,  -216.17
483, 9/15/2015 10:31:43 PM,  -211.65
484, 9/15/2015 10:31:53 PM,  -70.77
485, 9/15/2015 10:32:03 PM,  -232.03
486, 9/15/2015 10:32:13 PM,  -209.97
487, 9/15/2015 10:32:23 PM,  -284.59
488, 9/15/2015 10:32:33 PM,  -263.28
489, 9/15/2015 10:32:43 PM,  -336.98
490, 9/15/2015 10:32:53 PM,  -221.95
491, 9/15/2015 10:33:03 PM,  -179.00
492, 9/15/2015 10:33:13 PM,  -295.90
493, 9/15/2015 10:33:23 PM,  -162.37
494, 9/15/2015 10:33:33 PM,  -184.04
495, 9/15/2015 10:33:43 PM,  -172.61
496, 9/15/2015 10:33:53 PM,  -405.53
497, 9/15/2015 10:34:03 PM,  -150.88
498, 9/15/2015 10:34:13 PM,  -125.04
499, 9/15/2015 10:34:23 PM,  -118.74
500, 9/15/2015 10:34:33 PM,  -168.84
501, 9/15/2015 10:34:43 PM,  -145.54
502, 9/15/2015 10:34:53 PM,  -116.89
503, 9/15/2015 10:35:03 PM,  -161.50
504, 9/15/2015 10:35:13 PM,  -248.41
505, 9/15/2015 10:35:23 PM,  -297.04
506, 9/15/2015 10:35:33 PM,  -211.47
507, 9/15/2015 10:35:43 PM,  -163.72
508, 9/15/2015 10:35:53 PM,  -167.05
509, 9/15/2015 10:36:03 PM,  -284.25
510, 9/15/2015 10:36:13 PM,  -238.54
